review_id,review_stars,word_count,lexical_diversity,correct_spell_ratio,price_included,procon_included,joy,love,affection,liking,enthusiasm,sadness,dislike,despair,horror,distress,FleschReadingEase,user_review_count,yelping_months,degree,betweenness,eigenvector,business_stars,business_review_count,class
AC81zcdk3E04ORb8Vl3AYQ,5,27,0.740740741,0.925925926,0.074074074,0,0,0,0,0,0,0,0,0,0,0,70.8,4,21,0,0,0,5,3,useful
"""-dQnUfzqYvhsOXfTC7CVpg""",5,52,0.865384615,0.903846154,0,0,0,0,0,0,0,0,0,0,0,0,81.8707,17,21,0,0,0,4,162,not_useful
0q01xZPCStogK4iGrm_Qjw,1,54,0.703703704,0.962962963,0.037037037,0,0,0,0,0,0,0,0,0,0,0,110.0215,7,28,0,0,0,3,52,not_useful
Y0lTxnZ1dsEvhqciaAkFsQ,2,125,0.656,0.92,0,0,0,0,0,0,0,0,0,0,0.007936508,0,86.5065,5,20,0,0,0,2.5,218,not_useful
OdJd6eplybyUyNCxORudEQ,3,170,0.670588235,0.864705882,0.005882353,0,0,0,0,0,0,0,0,0,0,0,77.4632,196,65,42,0.000111,0.019206838,4.5,511,useful
WUvFTbT0n9_zyinyZgLmjw,5,24,0.958333333,0.875,0,0,0,0,0,0,0,0,0,0,0,0,83.0038,12,55,0,0,0,4,24,not_useful
WyWZqWz95aUpU-yV-T3jKw,1,32,0.875,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,79.423,5,29,1,0,0.000948,3.5,348,useful
La2759k66FORLbr14xpprg,1,165,0.678787879,0.878787879,0.012121212,0,0,0.006024096,0,0,0,0,0,0,0,0,81.2528,1,19,0,0,0,3,9,useful
LrA7j1yyzAS56blLFmrTRA,5,18,0.888888889,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,70.9909,21,31,8,9.85E-07,0.003903419,5,161,useful
dldHhOlCyIypgGUkbgkDkQ,4,70,0.671428571,0.885714286,0,0,0,0,0,0,0,0,0,0,0,0,84.9,6,2,0,0,0,3.5,166,not_useful
_8CTLYLu8_Y_XC1Tb2lW1w,1,30,0.9,0.766666667,0,1,0,0,0,0,0,0,0,0,0,0,53.6514,51,76,2,7.89E-05,3.12E-06,3,185,not_useful
xFZDlhBeE65vL5Ar9CQpsQ,5,23,0.913043478,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,71.9542,8,12,4,0.000265,0,3.5,75,not_useful
K9KRh8YwJvNqqAqRa78tIQ,1,121,0.801652893,0.876033058,0,0,0,0,0,0,0,0,0,0,0.008196721,0,89.6515,63,10,3,4.98E-06,5.84E-05,4,170,useful
uflrgQpsGVwhFZpN3XerrA,5,137,0.759124088,0.839416058,0,0,0,0,0,0,0,0,0,0,0,0,63.8136,800,77,36,0.000106,0.006985974,4,42,useful
h2gU2zQg4ARhkVLTBlq_Uw,4,16,0.9375,0.875,0,0,0,0,0,0,0,0,0,0,0,0,102.5323,14,29,6,0.000213,4.93E-05,4,396,not_useful
Rb2NyBhaQSF865buGrbpKw,4,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72.831,2,3,0,0,0,4,76,not_useful
A6JdlQ1wL4kNFbJsEeqvuQ,4,22,0.909090909,0.818181818,0,0,0,0,0,0,0,0,0,0,0,0,69.3268,65,5,0,0,0,3,158,not_useful
"""-pFQPm7PSC2zRCG0YIQ19w""",1,41,0.804878049,0.902439024,0,0,0,0,0,0,0,0,0,0,0,0,77.4671,13,22,0,0,0,3.5,21,not_useful
YKPcXm5fHiSW28Qoq3_GIQ,1,159,0.729559748,0.874213836,0.012578616,0,0,0,0,0,0,0.00625,0,0,0,0,80.4588,10,26,0,0,0,3,188,useful
t7c_jCij19LIaDPC270S9w,5,71,0.788732394,0.985915493,0,0,0,0,0,0,0,0,0,0,0,0,73.9391,1,26,0,0,0,4.5,542,not_useful
FzZKiIyXTfI5glusR3prgw,4,76,0.644736842,0.855263158,0,0,0,0,0,0,0,0,0,0,0,0,83.823,76,36,11,0.000109,0.000859,4.5,1543,not_useful
SnCpnFFd4dp6EEBNldDQsQ,5,68,0.867647059,0.911764706,0,0,0,0,0,0,0,0,0,0,0,0,75.1791,2,30,0,0,0,3.5,131,not_useful
RUewpodpzdr6Ysh-28T7dA,5,32,0.84375,0.875,0,0,0,0,0,0,0,0,0,0,0,0,75.7448,301,28,342,0.004792598,0.10256617,2.5,18,not_useful
upRa_nRCIf0gO0p-NFVk0Q,3,70,0.7,0.942857143,0.014285714,0,0,0,0,0,0,0,0,0,0,0,91.7094,96,52,3,6.85E-05,1.06E-05,2.5,37,not_useful
i_Cb7KOfbv37OLGiAnoTGg,1,23,0.869565217,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,69.1713,3,39,3,3.50E-07,3.36E-06,3.5,151,useful
J0rrHmF8PmS01bervCgTDA,2,95,0.642105263,0.936842105,0,0,0,0.010416667,0,0,0,0,0,0,0,0,81.6966,108,54,33,0.000163,0.015079497,4,317,useful
p0o6EoVPUJoBj8nMkp0C6w,1,54,0.888888889,0.87037037,0.018518519,0,0,0,0,0,0,0,0,0,0,0,79.167,18,7,2,0.000316,9.38E-06,4,149,useful
VTgSLc55df-fXNb_R0SDhw,5,89,0.741573034,0.898876404,0,0,0,0,0,0,0,0,0,0,0,0.011111111,88.651,5,2,1,0,6.47E-06,5,17,not_useful
JvWI7i2s7Wif3rpuFvW1eA,5,32,0.84375,0.9375,0.03125,0,0,0,0,0,0,0,0,0,0,0,89.1195,198,112,85,0.001109334,0.021155084,4.5,1286,useful
2u2KfKkgFpjCv7tXVqbTig,5,28,0.928571429,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,78.755,106,20,30,4.54E-05,0.012352227,3,22,not_useful
NTqMve7-iKCYy4COqb0BJw,1,90,0.766666667,0.866666667,0.011111111,0,0,0,0,0,0,0,0,0,0.021978022,0,78.9956,48,55,2,3.63E-06,2.40E-05,2.5,526,useful
MYt13jrQPaDpQVL6krVecw,1,39,0.871794872,0.897435897,0,0,0,0,0,0,0,0,0,0,0,0,76.0596,10,69,0,0,0,4,120,useful
dU5R6aAaR7seuf77H_Q3Zw,5,100,0.72,0.87,0,0,0,0,0,0,0,0,0,0,0,0,65.2325,5,14,1,0,0,4,14,not_useful
tGBD3XovOzPCLbWCAPp1sw,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.375,8,45,0,0,0,4.5,364,not_useful
9nRz1p5y163ig2ibde8EjQ,5,47,0.787234043,0.872340426,0,0,0,0,0,0,0,0,0,0,0,0,96.8363,150,50,2,0.000237,0.000827,4,2120,not_useful
sk4KLpevsOM59LyTXE_YNg,4,134,0.73880597,0.873134328,0.007462687,0,0,0,0,0,0,0,0,0,0,0,74.6855,198,67,2,7.89E-05,6.02E-05,4.5,3767,useful
e_Q23mI6-E3Eed1YKXxNxw,1,32,0.75,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,90.089,11,2,0,0,0,2,84,useful
TdspDCfUdsHgaegkBd-WLA,1,26,0.769230769,1,0,0,0,0,0,0,0,0,0,0,0.037037037,0,91.9198,11,19,1,0,0,3,43,useful
FYY-9IXWiHjhsHbJuFyrVw,5,11,1,0.818181818,0,0,0,0,0,0,0,0,0,0,0,0,63.695,1,10,0,0,0,4.5,234,not_useful
NHjc1djwosS98aNv17NVWw,5,23,0.956521739,0.782608696,0,0,0,0,0,0,0,0,0,0,0,0,65.5287,20,18,1,0,1.97E-05,3.5,7,not_useful
t4fHA9Iu2vcekqezXqSgTw,5,112,0.625,0.866071429,0,0,0,0,0,0,0,0,0,0,0,0,76.2231,113,71,1,0,0.000343,4,656,useful
miQAkO1Is0twBUZmRp2SLA,1,58,0.827586207,0.862068966,0,0,0,0,0,0,0,0,0,0,0.016949153,0,70.65,3,12,0,0,0,3.5,20,useful
NOuNBSSL04YdtvoPRSoA5w,5,30,0.8,0.933333333,0,0,0,0,0,0,0,0,0,0,0,0,71.815,2,5,0,0,0,4.5,1173,not_useful
Cocx-HunUwx98UE99VKehg,1,141,0.65248227,0.872340426,0.014184397,0,0,0,0,0,0,0,0,0,0,0,75.4873,14,43,2,1.15E-07,5.65E-06,3.5,568,useful
ApA3Y0EiGCBgMxDs3_4qeg,2,178,0.691011236,0.91011236,0.011235955,0,0,0,0,0,0,0,0,0,0,0,81.6421,301,73,2,3.09E-08,0.000145,4,2270,useful
9zfDdqHODqp2NjYpipGxJw,2,77,0.792207792,0.857142857,0,0,0,0,0,0,0,0,0,0,0.012820513,0,64.715,15,70,0,0,0,4,376,not_useful
ZrXC1SDGS5KWkGQ57ppSQQ,5,216,0.680555556,0.912037037,0,0,0,0.004608295,0,0,0,0,0,0,0,0,84.675,140,82,0,0,0,4,665,useful
DDBMfggeognM5m9Inhy4hg,1,156,0.685897436,0.897435897,0,0,0,0,0,0,0,0,0,0,0.006369427,0,80.2562,2,32,0,0,0,1.5,20,useful
QtRMl0q2Eha_JY0XOqnzzA,5,19,0.947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,70.8,6,4,0,0,0,5,6,not_useful
0V7OSn4NfdBJV60p18zgrw,4,130,0.753846154,0.892307692,0.007692308,0,0,0,0,0,0,0,0,0,0,0,85.7512,380,59,44,0.000188,0.007651143,3,2793,useful
s1f-7fU1TXCN1WSr037mwg,5,58,0.896551724,0.896551724,0,0,0,0,0,0,0,0,0,0,0,0,68.2817,24,48,9,2.17E-05,2.55E-05,5,4,not_useful
nifk7V6bAngytpsjiKBK6Q,5,13,1,0.923076923,0,0,0,0.071428571,0,0,0,0,0,0,0,0,58.2608,4,20,0,0,0,4.5,917,not_useful
2hdu_7FKB15xscgNwZpAWg,4,25,0.84,0.88,0,0,0,0,0,0,0,0,0,0,0,0,74.4588,292,15,3,1.81E-07,3.13E-05,4,81,not_useful
viIR8E167hILYb5VSrz5fA,5,76,0.671052632,0.842105263,0,0,0,0,0,0,0,0,0,0,0,0,93.3943,4,2,1,0,0,4.5,533,not_useful
f0zHRymTcNauAo-Kxv-B4g,1,37,0.837837838,0.891891892,0.027027027,0,0,0,0,0,0,0,0,0,0,0,77.6905,11,3,0,0,0,3.5,94,not_useful
NcuNXcX3CK-lN1WnTUqmEw,2,41,0.780487805,0.804878049,0,0,0,0,0,0,0,0,0,0,0.023809524,0,73.3021,59,72,9,0.00033,0.000845,3,145,useful
6yPEUuetuyK1y_sZWxOh1w,3,206,0.631067961,0.893203883,0,0,0,0,0,0,0,0,0,0,0,0,72.3437,844,93,339,0.012490576,0.05835905,4,113,useful
DSC5Wqfsf15UkRDZ-cLKOg,4,74,0.743243243,0.905405405,0,0,0,0.013333333,0,0,0,0,0,0,0,0,85.4093,56,33,27,0.000304,0.005381075,4,29,useful
WzLIIFolG-UePJg7Paly6w,3,61,0.721311475,0.885245902,0,0,0,0,0,0,0,0,0,0,0,0,92.2406,149,9,48,0.000939,0.010123188,2.5,56,useful
K8ESRMoh9gHXXyUpFYG-vw,5,35,0.771428571,0.885714286,0,0,0,0,0,0,0,0,0,0,0,0,93.1411,22,41,0,0,0,4.5,73,not_useful
FHrPyU6vXddzA63UjVA9_g,5,23,0.869565217,0.913043478,0,0,0,0.041666667,0,0,0,0,0,0,0,0,90.5687,235,49,23,0.000213,0.004338851,4.5,236,useful
QOODHI2QpZsHnm-LKn-HGw,5,64,0.796875,0.90625,0.03125,0,0,0.015384615,0,0,0,0,0,0,0,0,88.8613,332,41,2,9.57E-05,0.001464498,4,24,not_useful
EKXTIcZEXZ5Kt0g_XXkAaw,4,104,0.740384615,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,84.525,171,62,87,0.000565,0.03327536,4,313,useful
VFhN4nkleGn4K213MPP16A,1,17,0.705882353,0.941176471,0.058823529,0,0,0,0,0,0,0,0,0,0,0,56.2778,17,13,2,7.89E-05,1.05E-05,4,59,not_useful
QbHRs4cL1MvvdMO9iVwXzg,4,40,0.825,0.9,0,0,0,0,0,0,0,0,0,0,0,0,72.4039,428,51,453,0.018127024,0.112887733,3.5,245,useful
8zaYVDgOdLBgwJ-gyZnrdA,5,294,0.612244898,0.846938776,0,0,0,0,0,0,0,0,0,0,0,0,76.0535,146,91,8,1.64E-06,0.001798654,4,2622,useful
lD6L37Yj8uC_9lXXYaQS9A,1,98,0.755102041,0.897959184,0,0,0,0,0,0,0,0,0,0,0,0.01010101,85.916,13,7,0,0,0,3.5,8,useful
tMtp3-Z1HyJ9A3vQTWf3Lg,5,18,0.777777778,0.944444444,0,0,0,0.052631579,0,0,0,0,0,0,0,0,85.275,4,43,1,0,0,5,31,not_useful
JjRI6IiueK9snefpLSt3kg,5,270,0.603703704,0.914814815,0.011111111,0,0,0,0,0,0,0,0,0,0,0,85.9673,582,64,59,0.000222,0.01453092,3.5,666,useful
6hxCJNBiTsTRUxTa-a6--A,5,32,0.75,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,61.2693,28,32,0,0,0,4,896,not_useful
rLAW5lRZ_aPHyB45EpzzDg,5,56,0.857142857,0.910714286,0,0,0,0,0,0,0,0,0,0,0,0,78.6865,146,54,15,2.83E-06,0.005990117,4.5,265,not_useful
n565Ot9oWDvMvj70WP6wkw,2,169,0.650887574,0.899408284,0,0,0,0,0,0,0,0,0,0,0,0,56.2173,5,42,0,0,0,3.5,37,useful
2Yh-xJ6SsFaj-oDUdHlnag,4,335,0.620895522,0.880597015,0.017910448,0,0,0,0,0,0,0,0,0,0,0,83.7044,165,15,85,0.000253,0.034857766,4,262,useful
vmA7Gr7JwCLLffQzw9sQ1A,5,58,0.775862069,0.879310345,0,0,0,0,0,0,0,0,0,0,0,0,78.2647,11,5,3,7.82E-05,0.000113,4,644,useful
LRVj3c8-DuThVwBtD_bWxw,5,31,0.806451613,0.903225806,0.032258065,0,0,0,0,0,0,0,0,0,0,0,84.6034,6,12,0,0,0,4.5,174,not_useful
C88bjfFZhwHwb_1b2FMpNw,5,42,0.761904762,0.880952381,0.023809524,0,0,0,0,0,0,0,0,0,0,0,85.2,6,4,0,0,0,4,285,not_useful
GaJz1o21KwmWCugCPy6Yuw,5,42,0.857142857,0.976190476,0,0,0,0.023255814,0,0,0,0,0,0,0,0,96.8363,2,32,2,0,0.000106,3,191,not_useful
Ihm2c4NK69CYqeLJSOFrOA,4,122,0.721311475,0.778688525,0,0,0,0,0,0,0,0,0,0,0,0,62.1088,42,13,67,0.000482,0.022869773,3,35,useful
A6zuJovjWIurHnmBZ95wDg,1,44,0.863636364,0.840909091,0,0,0,0,0,0,0,0,0,0,0,0,27.1017,14,12,1,0,0,2,22,useful
ule3rYhrKSGQJKr356agEw,5,230,0.756521739,0.839130435,0,0,0,0,0,0,0,0,0,0,0,0,49.0679,4,37,0,0,0,3.5,1751,useful
W6QoEy_mNTK5_h6gQr7MTA,5,42,0.857142857,0.904761905,0,0,0,0,0,0,0,0,0,0,0,0,81.0842,3,15,0,0,0,5,143,not_useful
XN_odUJU1aYKFFQg9zv6iA,3,70,0.857142857,0.914285714,0,0,0,0,0,0,0,0,0,0,0,0,67.3776,510,75,104,0.001140638,0.017503028,4,277,useful
trOF9aocNeTOnlgkfSagDQ,5,14,0.928571429,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,99,18,3,0,0,0,4,187,not_useful
pY2mdduqpqa5O2HQA2k9Sg,4,23,0.913043478,0.956521739,0,0,0,0,0,0,0,0,0,0,0,0,82.0643,40,29,18,0.00036,0.008729756,4,446,not_useful
HhU-HEb8VZhc3GSV9tjInw,5,27,0.777777778,0.962962963,0,0,0,0.035714286,0,0,0,0,0,0,0,0,66.8107,36,30,17,0.000217,0.001010465,4.5,255,useful
G0mw7J7fpZakmJCEVuI0oQ,4,122,0.786885246,0.868852459,0.016393443,0,0,0.008130081,0,0,0,0,0,0,0,0,71.5864,25,34,0,0,0,4.5,428,not_useful
QMbBtIrc0sZwjPnorD4Fhg,4,63,0.80952381,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,78.7404,39,2,2,1.90E-06,0,3,145,not_useful
qzSM-OSWLax-vA_k4t17Zw,4,345,0.657971014,0.779710145,0.011594203,0,0,0,0,0,0,0,0,0,0.002890173,0,74.0588,138,23,6,7.43E-05,0.001191078,2.5,899,useful
0-CUAX9SGBYsRO_U-KjnDg,1,95,0.715789474,0.884210526,0.031578947,0,0,0,0,0,0,0,0,0,0,0,85.3015,22,2,11,9.67E-05,0.003171405,5,92,useful
nLfmEKhEcQKLtFv9sIaSVQ,1,57,0.771929825,0.894736842,0,0,0,0,0,0,0,0,0,0,0,0,99.31,26,56,0,0,0,3.5,98,useful
A_2EVz5izadu265vPXf4Pg,5,12,1,0.916666667,0,0,0,0,0,0,0,0,0,0,0,0,108.4,6,26,0,0,0,5,73,useful
hxELIt6uaxsrEzM4nWFzBA,5,62,0.806451613,0.903225806,0,0,0,0,0,0,0,0,0,0,0,0,88.4334,2,27,0,0,0,4,2794,useful
YYQmHQWGTxtxipbwuFl3Dw,3,154,0.558441558,0.876623377,0,0,0,0,0,0,0,0,0,0,0,0,75.6422,10,55,14,4.11E-05,0.003732353,4,283,not_useful
N6yq6jkCNktIsNzyaqe4Ug,5,185,0.762162162,0.864864865,0.005405405,0,0,0,0,0,0,0,0,0,0,0,75.0226,157,27,5,6.33E-07,0.003257428,4.5,1098,not_useful
rrB4dIa53KB3pm-Qzykevg,2,170,0.652941176,0.9,0.005882353,0,0,0,0,0,0,0,0,0,0,0,78.4503,227,84,34,8.43E-05,0.016096371,3,61,useful
W9or3Ds1S4M_Hr3dfAy4Iw,5,22,0.727272727,0.954545455,0,0,0,0,0,0,0,0,0,0,0,0,57.4482,1,3,0,0,0,4,138,not_useful
8wzfqNnk05T5ikquInLPOg,1,83,0.759036145,0.891566265,0,0,0,0,0,0,0,0,0,0,0,0,65.0947,169,4,190,0.009855708,0.038331004,3.5,163,useful
Okx3Js4CWtXWOXkYK64q8w,3,63,0.73015873,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,79.3157,36,28,1,0,8.45E-06,3.5,11,not_useful
Vu6rNY3-zOXaNY1o2oACxQ,5,33,0.878787879,0.96969697,0.03030303,0,0,0,0,0,0,0,0,0,0,0,67.5462,2,7,0,0,0,4.5,32,not_useful
khLLaQinnxt3bMaBGv3C8Q,1,16,0.8125,0.9375,0,0,0,0,0,0,0,0,0,0,0.058823529,0,101.0457,17,44,1,0,0,3.5,65,not_useful
RURKROpgihNXQZYP_iT-Jg,1,43,0.813953488,0.860465116,0.023255814,0,0,0,0,0,0,0,0,0,0,0,77.4129,6,12,0,0,0,3,384,not_useful
QQXf98pOjCvM9dR38I8ExA,4,20,0.95,0.9,0,0,0,0,0,0,0,0,0,0,0,0,55.5458,7,11,0,0,0,4,81,not_useful
eH9HVIjUPUr3k4UU5f421A,5,46,0.717391304,0.956521739,0,0,0,0,0,0,0,0,0,0,0,0,66.8473,50,9,0,0,0,3.5,305,not_useful
"""-iR9P4pQJsr74ZqZ5ASDXg""",1,227,0.656387665,0.863436123,0.022026432,0,0,0,0,0,0,0,0,0,0,0,88.9352,23,36,0,0,0,3.5,1952,not_useful
vENnf9uV_i6uP3bbgDmZ4w,1,79,0.696202532,0.949367089,0,0,0,0,0,0,0,0,0,0,0,0,99.2815,12,2,0,0,0,4.5,137,useful
vuZL4gw_Aet-rC8RNxzlHQ,1,245,0.587755102,0.897959184,0.004081633,0,0,0,0,0,0,0,0,0,0,0,85.6761,4,17,0,0,0,1.5,739,useful
JGbaqzAKcOvf4M2_dCNvCg,4,70,0.8,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,84.4026,9,17,0,0,0,2.5,178,useful
rTOlJ2zPkn5IH06D37A8-w,5,579,0.537132988,0.872193437,0.001727116,0,0,0.003448276,0,0.001724138,0,0,0,0,0,0,74.8321,31,2,1,0,4.16E-05,4.5,498,useful
9lMvX-xc0nrYFetPdD67rg,4,40,0.825,0.875,0,0,0,0,0,0,0,0,0,0,0,0,68.5364,1,6,0,0,0,4,56,not_useful
mzKo764s24upeiDQbv4avw,4,26,0.807692308,0.884615385,0.038461538,0,0,0,0,0,0,0,0,0,0,0,84.42,13,6,1,0,2.32E-05,2.5,2934,not_useful
JX5BOOzRorasnFq6NxU9Cg,4,165,0.606060606,0.878787879,0,0,0,0.012048193,0,0,0,0,0,0,0,0,82.0548,323,54,105,0.000469,0.020378815,4,2622,useful
EQ5SJO8LM9WBlqon7YFftQ,3,113,0.707964602,0.876106195,0,0,0,0,0,0,0,0,0,0,0,0,81.8968,74,25,0,0,0,4,657,useful
OeSDrOJpEiT4lOJ5EBW19A,5,93,0.623655914,0.935483871,0,0,0,0.010638298,0,0,0,0,0,0,0,0,82.4714,217,24,43,0.000358,0.008976695,4.5,585,useful
xRAlstQNkDYF1EZgqHcBJg,4,74,0.837837838,0.959459459,0.013513514,0,0,0,0,0,0,0,0,0,0,0,60.7034,342,74,30,0.000508,0.007578673,4.5,1098,useful
3rN4QVKm_8LXexL2Y8Y9Pw,4,128,0.7109375,0.8359375,0.0390625,0,0,0,0,0,0,0,0,0,0,0,77.6129,72,58,5,6.18E-05,0.001285319,4,1001,useful
rV9b5Eb84aNqlSPgQDtLlA,4,31,0.870967742,0.903225806,0,0,0,0,0,0,0,0,0,0,0,0,88.6733,1,43,0,0,0,3.5,93,useful
Zf1vBLstV8uj9-7BGPzxfQ,5,63,0.80952381,0.873015873,0,0,0,0,0,0,0,0,0,0,0,0,79.7817,32,68,0,0,0,4,39,not_useful
E2O72qzYitXHELPKW3iWyA,5,51,0.784313725,0.960784314,0,0,0,0,0,0,0,0,0,0,0,0,102.5526,3,7,0,0,0,4,17,not_useful
917NTvTOuAuF_2mKSrcTjQ,1,96,0.71875,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,86.875,4,7,0,0,0,4.5,20,useful
58rVteZP0VACizxFbbSYag,5,42,0.80952381,0.904761905,0,0,0,0,0,0,0,0,0,0,0,0,82.983,12,2,0,0,0,4,164,not_useful
CnabPq0_hLziHSwsjW7MMw,4,32,0.84375,0.75,0.03125,0,0,0,0,0,0,0,0,0,0,0,78.2976,28,75,0,0,0,4.5,511,not_useful
pwIUsbuufYvi_L1JSM4J2A,5,78,0.769230769,0.820512821,0.012820513,0,0,0,0,0,0,0,0,0,0,0,73.17,20,12,1,0,1.43E-06,5,91,useful
YW6RInqRwnfJRxgWdr1_HQ,1,13,1,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0,89.5169,12,2,0,0,0,4.5,626,not_useful
8sQt3RxmluZhgjJivyx7vQ,4,16,0.9375,0.75,0,0,0,0,0,0,0,0,0,0,0,0,95.165,2,4,0,0,0,5,6,not_useful
eynkhCPEzCbgk3BLm8UhFg,1,65,0.769230769,0.861538462,0,0,0,0,0,0,0,0,0,0,0.015151515,0,70.6391,59,47,2,7.89E-05,1.62E-06,3.5,63,useful
ojCcnzbOKpUdyxr4C5Ep2g,5,53,0.830188679,0.867924528,0.018867925,0,0,0,0,0,0,0,0,0,0,0,69.25,70,61,1,0,1.13E-06,5,4,not_useful
P2MgVf4ZhBtbyER0RCfUJg,5,94,0.638297872,0.829787234,0,0,0,0.031578947,0,0,0,0,0,0,0,0,88.0065,24,39,5,6.18E-06,0.001044152,4,18,useful
h9jxosaLDEzgBYpZtecy2w,4,91,0.725274725,0.912087912,0,0,0,0,0,0,0,0,0,0,0,0,84.0961,20,56,0,0,0,4,191,not_useful
Arhpm77zGoGbgIIM2XYRRA,1,85,0.835294118,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,70.6924,1,31,0,0,0,3.5,25,useful
2xcabWozA4hBskahqzdvhw,4,207,0.714975845,0.835748792,0.004830918,1,0,0.004807692,0,0,0,0,0,0,0,0,70.279,3140,49,405,0.007967599,0.105836467,4.5,8,useful
"""-LtyDPeMbUhojv-IW0pQzw""",4,87,0.770114943,0.885057471,0,0,0,0,0,0,0,0,0,0,0,0,91.3624,104,52,7,2.29E-05,0.003605279,4.5,249,useful
Drtcs6qxJnJEOqkinUXNFw,1,59,0.694915254,0.966101695,0.033898305,0,0,0,0,0,0,0,0,0,0,0,83.999,90,22,21,0.000197,0.009986553,2,95,useful
irZmtR0Sg7rEmg4_bKcUpQ,3,43,0.744186047,0.976744186,0,0,0,0,0,0,0,0.022727273,0,0,0,0,84.422,131,56,15,0.000505,0.001193993,3.5,203,useful
cT6GvKqSFLrazlmSX_oveQ,2,130,0.738461538,0.861538462,0.007692308,0,0,0,0,0,0,0,0,0,0,0,78.056,30,50,0,0,0,4.5,341,not_useful
YZBPKJOLkaaAyXKHFClS_Q,3,57,0.789473684,0.894736842,0,0,0,0,0,0,0,0,0,0,0,0,90.9193,328,26,23,0.001569038,0.004080926,4,211,not_useful
EsFT8wtd_Wuy3Hbs5e4ZuQ,5,69,0.797101449,0.869565217,0.014492754,0,0,0,0,0,0,0,0,0,0,0,71.1463,52,36,2,4.02E-06,7.54E-05,5,7,useful
ok0C_qXZVh1d8dsuBNv5mw,2,38,0.842105263,0.842105263,0,0,0,0,0,0,0,0,0,0,0,0,82.4138,28,6,0,0,0,3,127,not_useful
DoocvtI1e16ExZdHgid94w,1,62,0.822580645,0.870967742,0,0,0,0,0,0,0,0,0,0,0,0,76.4068,2,18,0,0,0,2.5,241,not_useful
jRkWVphLmcgbnVdF5Zf0DA,4,18,0.777777778,1,0,0,0,0.105263158,0,0,0,0,0,0,0,0,103.625,45,13,1,0,0,4,150,useful
GCw-Y9v8SCnO6tfRWyB8Vg,4,83,0.795180723,0.927710843,0,0,0,0,0,0,0,0,0,0,0,0,79.375,137,17,37,0.000263,0.015268618,4,543,useful
mcwg122AMnHPkY0jbisJ3A,5,13,1,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,104.0279,10,11,0,0,0,5,4,not_useful
a8ZpPZVMBKgz1cSZq85i9A,3,170,0.682352941,0.923529412,0.005882353,0,0,0,0.005847953,0,0,0,0,0,0,0,85.4937,50,67,7,0.00023,0.000454,3.5,363,useful
3H5vo7rBIgnHevIsY7-CAg,5,23,0.956521739,0.913043478,0,0,0,0,0,0,0,0,0,0,0,0,73.5571,11,3,1,0,0,4,35,useful
tfrJw38qVty9ECtCqCLMbg,5,107,0.700934579,0.794392523,0,0,0,0,0,0,0,0,0,0,0,0,80.4838,34,41,0,0,0,4.5,15,useful
QXxcr4MsmtxnqeclGupAVw,1,134,0.723880597,0.843283582,0.007462687,0,0,0,0,0,0,0,0,0,0,0,90.4179,14,31,1,0,0,2.5,1317,useful
EEn0tdhtuWAtJRpLREKNyg,5,71,0.816901408,0.802816901,0,0,0,0.027777778,0,0,0,0,0,0,0,0,72.986,24,62,0,0,0,3.5,458,not_useful
yH37hTBFzyjBomMRmIGBeg,1,62,0.822580645,0.935483871,0,0,0,0,0,0,0,0,0,0,0.015873016,0,81.539,31,53,2,0,0.00182521,3.5,241,useful
DeKvcQchfBEIV4c5eddVqw,4,56,0.839285714,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0,75.71,26,2,29,0.000328,0.004212032,4.5,46,not_useful
V2vFpwAc8VcViVx7GaDz_w,5,21,0.904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,70.123,3,30,0,0,0,4.5,520,not_useful
OFGUCVUTIJJSHylXeK-ZUA,4,154,0.675324675,0.857142857,0.025974026,0,0,0,0,0,0,0,0,0,0,0,82.8646,114,58,10,0.000139,0.004073342,4,111,useful
Frf5RZ93ALh2x4Un_tDHlQ,1,30,0.766666667,0.9,0,0,0,0,0,0,0,0,0,0,0,0,94.8081,14,4,0,0,0,3,103,not_useful
OSvFfRysAC9fAM09EXFgWw,1,243,0.613168724,0.872427984,0.004115226,0,0,0.004098361,0,0,0,0,0,0,0,0,82.9094,1,16,0,0,0,4,1218,useful
